cidade,semana,temp_max,temp_media,temp_min,vento_medio,vento_max,umidade,chuva,ano,mes
Patos,2012-04-22,37.8,31.547619047619047,22.5,4.223809523809524,7.3,50.04761904761905,0,2012,4
Patos,2012-04-29,36.9,30.876190476190477,22.6,4.014285714285714,6.6,51.95238095238095,0,2012,4
Patos,2012-05-06,38,30.961904761904762,22.6,3.980952380952381,6.6,53.714285714285715,0,2012,5
Patos,2012-05-13,37.4,30.766666666666666,21.4,3.6904761904761902,7.5,56.57142857142857,0,2012,5
Patos,2012-05-20,36.3,29.28095238095238,22,3.657142857142857,6.6,64.80952380952381,1.4,2012,5
Patos,2012-05-27,35.6,29.66315789473684,21.8,3.968421052631579,5.8,63.1578947368421,1.3,2012,5
Patos,2012-06-03,36.3,27.635714285714286,22.3,4.292857142857143,6.6,66.07142857142857,0,2012,6
Patos,2012-06-10,35.5,27.52857142857143,22.1,3.8499999999999996,6.3,56.285714285714285,0,2012,6
Patos,2012-06-17,35.8,27.12857142857143,21.1,4.214285714285714,7,63.357142857142854,1.3,2012,6
Patos,2012-06-24,35.6,24.821428571428573,19.7,3.164285714285714,5.5,70.78571428571429,11.700000000000001,2012,6
Patos,2012-07-01,34,27.666666666666668,20.2,3.8047619047619046,6,55.523809523809526,1,2012,7
Patos,2012-07-08,34.6,28.142857142857142,21.5,4.09047619047619,5.8,54.142857142857146,0,2012,7
Patos,2012-07-15,34.6,28.37142857142857,20.9,3.8428571428571425,5.8,51.80952380952381,0,2012,7
Patos,2012-07-22,35.3,28.21904761904762,20.7,4.271428571428571,7.6,52.42857142857143,0,2012,7
Patos,2012-07-29,35.5,28.076190476190476,20.1,3.933333333333333,6.5,56.04761904761905,0,2012,7
Patos,2012-08-05,36.1,29.004761904761907,20.4,3.938095238095238,7.5,53.61904761904762,0,2012,8
Patos,2012-08-12,34.3,28.476190476190478,20.9,4.914285714285714,6.6,52.57142857142857,0,2012,8
Patos,2012-08-19,34.5,27.795238095238094,20.3,4.585714285714285,6.3,54.285714285714285,0,2012,8
Patos,2012-08-26,37.1,29.390476190476193,21,4.804761904761905,8,50.61904761904762,0,2012,8
Patos,2012-09-02,35,28.885714285714286,20.3,4.919047619047619,6.6,49.333333333333336,0,2012,9
Patos,2012-09-09,35.9,28.4,20.9,4.8625,6.3,52.9375,0,2012,9
Patos,2012-09-16,36.8,27.67142857142857,21.1,5.671428571428571,8.5,54.5,0,2012,9
Patos,2012-09-23,37.8,28.335714285714285,21.8,5.235714285714286,7.3,51.714285714285715,0,2012,9
Patos,2012-09-30,37.1,29.78,21.4,4.875,7.1,48.65,0,2012,9
Patos,2012-10-07,36.4,29.966666666666665,22.2,4.604761904761904,7.3,50.95238095238095,0,2012,10
Patos,2012-10-14,36.7,30.271428571428572,22.8,5.623809523809523,8.6,49.476190476190474,0,2012,10
Patos,2012-10-21,38.4,30.81904761904762,23,4.8809523809523805,8.3,49.666666666666664,0,2012,10
Patos,2012-10-28,39.1,31.195238095238096,23.2,3.7523809523809524,7.5,53.42857142857143,0,2012,10
Patos,2012-11-04,37.5,30.428571428571427,22.8,3.8380952380952382,5.6,54.333333333333336,0,2012,11
Patos,2012-11-11,38.5,31.347619047619048,22.6,4.0476190476190474,8.5,49.95238095238095,0,2012,11
Patos,2012-11-18,38.7,32.147619047619045,23.4,4.6571428571428575,8,45.19047619047619,0,2012,11
Patos,2012-11-25,37.3,30.98095238095238,23.8,3.8666666666666667,7.8,42.95238095238095,0.2,2012,11
Patos,2012-12-02,36.7,30.45714285714286,23.4,4.771428571428571,8.1,45.666666666666664,0,2012,12
Patos,2012-12-09,38,31.409523809523808,23.4,4.038095238095238,8,43.19047619047619,0.2,2012,12
Patos,2012-12-16,38.5,31.523809523809526,24.2,3.9047619047619047,7.8,45.76190476190476,6.6,2012,12
Patos,2012-12-23,38.5,31.847619047619048,23.6,3.642857142857143,7.5,41.19047619047619,0,2012,12
Patos,2012-12-30,37,30.32857142857143,23,4.357142857142857,7.6,51.23809523809524,18.6,2012,12
Patos,2013-01-06,37.6,31.01904761904762,24.2,4.595238095238095,7.5,48.42857142857143,0.6,2013,1
Patos,2013-01-13,38.1,31.514285714285712,21,3.814285714285714,6.6,47.904761904761905,0,2013,1
Patos,2013-01-20,37.7,30.214285714285715,22.4,2.704761904761905,5,56,77.4,2013,1
Patos,2013-01-27,37.8,31.428571428571427,23,3.466666666666667,5.8,44,0,2013,1
Patos,2013-02-03,37.6,31.86190476190476,24.5,4.395238095238095,7.8,44.57142857142857,0,2013,2
Patos,2013-02-10,38.5,31.742857142857144,24,3.819047619047619,7.8,48.95238095238095,3.3,2013,2
Patos,2013-02-17,37.6,30.495238095238093,23.4,4.038095238095238,6.7,51.76190476190476,0,2013,2
Patos,2013-02-24,38.7,32.01904761904762,24.2,4.628571428571428,6,45.714285714285715,0,2013,2
Patos,2013-03-03,38,31.60952380952381,25,4.280952380952381,6.3,48,0,2013,3
Patos,2013-03-10,38.8,32.25714285714286,24.9,3.5238095238095237,6.1,48.23809523809524,0,2013,3
Patos,2013-03-17,37.7,30.561904761904763,23.8,2.7857142857142856,5,57.76190476190476,12.1,2013,3
Patos,2013-03-24,37.5,31.057142857142857,24,2.2,4,54.714285714285715,22.2,2013,3
Patos,2013-03-31,38.5,31.561904761904763,24,2.623809523809524,5.8,48.23809523809524,7.7,2013,3
Patos,2013-04-07,37.6,31.585714285714285,23.8,2.719047619047619,5.3,51.142857142857146,1.3,2013,4
Patos,2013-04-14,37.2,30.67142857142857,22.6,2.8857142857142857,4.5,60,23,2013,4
Patos,2013-04-21,34.4,28.53333333333333,22,2.761904761904762,4.1,66.9047619047619,57.6,2013,4
Patos,2013-04-28,34,28.03157894736842,21.6,2.6421052631578945,5.8,65.73684210526316,8,2013,4
Patos,2013-05-05,34.9,28.326666666666668,23,3.22,10.9,63.46666666666667,3.2,2013,5
Patos,2013-05-12,35.9,29.614285714285714,23.4,3.157142857142857,5.3,55.666666666666664,1.8,2013,5
Patos,2013-05-19,36,29.909523809523808,21,2.6904761904761902,4.8,54.095238095238095,1.2,2013,5
Patos,2013-05-26,36.3,29.189999999999998,22.2,3.3649999999999998,5.6,54.85,0,2013,5
Patos,2013-06-02,36,27.485714285714284,22.3,3.407142857142857,5.3,61.714285714285715,4.3,2013,6
Patos,2013-06-09,34.2,26.09285714285714,22,3.0785714285714287,5.5,71.42857142857143,17.2,2013,6
Patos,2013-06-16,34.7,27.285714285714285,22.7,3.321428571428571,4.8,62.214285714285715,0,2013,6
Patos,2013-06-23,34.9,26.992857142857144,21.1,2.7642857142857142,4.8,61.642857142857146,60.8,2013,6
Patos,2013-06-30,34.8,27.675,21.3,2.76,5.5,59.95,0,2013,6
Patos,2013-07-07,34.1,28.085714285714285,19.1,3.319047619047619,5.6,59,0,2013,7
Patos,2013-07-14,34.6,28.295238095238094,20.5,3.119047619047619,6.6,57.19047619047619,0,2013,7
Patos,2013-07-21,34.4,28.047619047619047,22,3.3095238095238093,6.1,59.23809523809524,0,2013,7
Patos,2013-07-28,34.3,28.085714285714285,20,3.6999999999999997,6.6,52.142857142857146,0,2013,7
Patos,2013-08-04,34.8,28.742857142857144,20.1,4.442857142857143,7.5,48.61904761904762,0,2013,8
Patos,2013-08-11,36.2,29.28095238095238,21.4,4.014285714285714,6.6,49.76190476190476,0,2013,8
Patos,2013-08-18,35.6,28.97142857142857,21.8,4.019047619047619,5.8,51.142857142857146,0,2013,8
Patos,2013-08-25,35.3,29.51904761904762,22,3.9619047619047616,6.6,48.666666666666664,0,2013,8
Patos,2013-09-01,35,28.86190476190476,21.4,4.371428571428571,7.1,51.80952380952381,0,2013,9
Patos,2013-09-08,34.8,27.81764705882353,20.1,4.688235294117647,6.6,52.64705882352941,0,2013,9
Patos,2013-09-15,36.5,27.714285714285715,22,5.621428571428571,7.6,53.785714285714285,0,2013,9
Patos,2013-09-22,38.5,28.12142857142857,22,4.707142857142857,6.3,53.5,0,2013,9
Patos,2013-09-29,36.5,29.731578947368423,22,4.836842105263158,7.3,48.473684210526315,0,2013,9
Patos,2013-10-06,37.7,30.928571428571427,22.4,4.328571428571428,7,44.714285714285715,0,2013,10
Patos,2013-10-13,36.6,29.69047619047619,22.6,4.919047619047619,9.5,50.142857142857146,0,2013,10
Patos,2013-10-20,37.5,30.557142857142857,22.2,4.633333333333333,8.3,47.57142857142857,0,2013,10
Patos,2013-10-27,36.9,30.28095238095238,23,4.6,7.5,51.476190476190474,0,2013,10
Patos,2013-11-03,36.9,29.52857142857143,21.8,4.166666666666667,6.6,55.666666666666664,6.800000000000001,2013,11
Patos,2013-11-10,36.7,30.033333333333335,23.2,4.514285714285714,6.6,48.523809523809526,0,2013,11
Patos,2013-11-17,36.3,29.759999999999998,22.8,4.0476190476190474,7.3,54.76190476190476,11.4,2013,11
Patos,2013-11-24,36.5,30.633333333333333,23,3.3857142857142857,6.3,49.61904761904762,0,2013,11
Patos,2013-12-01,38.5,31.552380952380954,23.6,4.104761904761904,6.3,47.42857142857143,0,2013,12
Patos,2013-12-08,37.1,30.98095238095238,23.2,4.0095238095238095,7,47.57142857142857,0,2013,12
Patos,2013-12-15,36.5,28.14761904761905,21.4,2.638095238095238,6.1,68.76190476190476,73.7,2013,12
Patos,2013-12-22,35.3,29.10952380952381,22.2,3.6809523809523808,6.3,60.19047619047619,14.8,2013,12
Patos,2013-12-29,36.9,30.17142857142857,22.8,3.7666666666666666,6.8,49.095238095238095,0,2013,12
Patos,2014-01-05,37.5,29.366666666666667,22.4,3.242857142857143,5.5,52.35,4.1,2014,1
Patos,2014-01-12,38.5,30.6,23,3.033333333333333,6,53.857142857142854,0,2014,1
Patos,2014-01-19,37.6,30.909523809523808,23,3.9666666666666663,8,50,0,2014,1
Patos,2014-01-26,37.3,30.271428571428572,22.6,3.6714285714285713,6.3,53.76190476190476,8.1,2014,1
Patos,2014-02-02,36.7,29.66190476190476,22.4,3.7285714285714286,6.6,57.04761904761905,3.8,2014,2
Patos,2014-02-09,38.1,30.042857142857144,23,3.5476190476190474,6.3,57.523809523809526,17.2,2014,2
Patos,2014-02-16,34.6,28.2,22,2.8523809523809525,5,65.42857142857143,10.1,2014,2
Patos,2014-02-23,37.7,30.13809523809524,23,3.1333333333333333,5.1,55.04761904761905,1.1,2014,2
Patos,2014-03-02,37.3,28.84285714285714,20.7,2.4523809523809526,5.1,65,88.80000000000001,2014,3
Patos,2014-03-09,35.7,29.204761904761906,22.2,2.357142857142857,4.5,63.19047619047619,65.1,2014,3
Patos,2014-03-16,35.5,28.566666666666666,22,2.4047619047619047,3.8,68.42857142857143,182.1,2014,3
Patos,2014-03-23,34.8,29.28095238095238,22.4,2.433333333333333,5,63.333333333333336,40.4,2014,3
Patos,2014-03-30,34.6,28.7,22.2,2.0761904761904764,5,69,112.8,2014,3
Patos,2014-04-06,33,27.452380952380953,22,1.5904761904761906,2.8,76.80952380952381,79.2,2014,4
Patos,2014-04-13,34,28.557142857142857,22.4,1.7523809523809524,5.5,67.66666666666667,8,2014,4
Patos,2014-04-20,34.4,28.619047619047617,22.2,1.9523809523809523,4.3,69.04761904761905,22.1,2014,4
Patos,2014-04-27,33.4,27.666666666666668,22.2,2.438095238095238,4.5,71.9047619047619,34.800000000000004,2014,4
Patos,2014-05-04,34,28.238095238095237,22.4,1.8095238095238095,3,67.47619047619048,0,2014,5
Patos,2014-05-11,34.8,28.433333333333334,22.2,2.395238095238095,4.1,63.904761904761905,1.3,2014,5
Patos,2014-05-18,35.3,28.695238095238096,22,2.3,4.3,62.333333333333336,30.9,2014,5
Patos,2014-05-25,35.3,28.014285714285716,20.1,2.276190476190476,5,61.523809523809526,39.6,2014,5
Patos,2014-06-01,33.6,28.30952380952381,20.5,3.1142857142857143,6,58.523809523809526,0,2014,6
Patos,2014-06-08,33.6,27.652380952380952,19.3,2.7857142857142856,5.3,60.76190476190476,0.4,2014,6
Patos,2014-06-15,33.8,27.923809523809524,20.3,2.5904761904761906,4.8,57.714285714285715,0.5,2014,6
Patos,2014-06-22,33.2,27.038095238095238,19.9,2.6142857142857143,5,64.23809523809524,8.600000000000001,2014,6
Patos,2014-06-29,35.7,27.275,20.7,3.4,5.6,57,0,2014,6
Patos,2014-07-06,34.2,26.442857142857143,19.5,4.25,5.6,58.92857142857143,0,2014,7
Patos,2014-07-13,33.6,25.085714285714285,20.1,2.8,4.5,70.21428571428571,14,2014,7
Patos,2014-07-20,33.2,25.87857142857143,15.3,3.5785714285714283,5.3,57.857142857142854,0,2014,7
Patos,2014-07-27,34.8,26.81764705882353,20.1,2.776470588235294,5,55.705882352941174,4.199999999999999,2014,7
Patos,2014-08-03,35.5,28.357142857142858,20.3,3.480952380952381,5.5,49.23809523809524,0,2014,8
Patos,2014-08-10,35.3,28.2,18.9,3.657142857142857,6.3,47.666666666666664,0,2014,8
Patos,2014-08-17,34.4,28.419047619047618,20.9,4.1761904761904765,6.3,46.476190476190474,2,2014,8
Patos,2014-08-24,35.7,28.54285714285714,20.5,4.338095238095238,6,48.666666666666664,0,2014,8
Patos,2014-08-31,36.7,29.804761904761904,20.8,3.395238095238095,5.8,44.476190476190474,0,2014,8
Patos,2014-09-07,35,26.92222222222222,20.4,4.294444444444444,6.6,58.666666666666664,1.7,2014,9
Patos,2014-09-14,36.3,26.942857142857143,20.6,4.75,8.5,54.07142857142857,0,2014,9
Patos,2014-09-21,37.7,27.757142857142856,21.2,5.242857142857143,6.6,49.214285714285715,0,2014,9
Patos,2014-09-28,37.1,28.994444444444444,21.3,4.127777777777777,6.5,51.05555555555556,0.6,2014,9
Patos,2014-10-05,35.9,28.414285714285715,19.8,4.190476190476191,6.5,53.76190476190476,10.8,2014,10
Patos,2014-10-12,35.7,29.83809523809524,21.6,4.985714285714286,6.6,44.80952380952381,0,2014,10
Patos,2014-10-19,36.9,30.233333333333334,21,4.3,6.6,44.666666666666664,0,2014,10
Patos,2014-10-26,36.1,30.176190476190477,21.6,4.628571428571428,8.3,45.57142857142857,0,2014,10
Patos,2014-11-02,36.5,29.86190476190476,21.4,4.080952380952381,7.1,47.61904761904762,0,2014,11
Patos,2014-11-09,37.7,31.080952380952382,21.6,3.2904761904761903,6.3,46.42857142857143,0,2014,11
Patos,2014-11-16,37.1,29.866666666666667,21.6,3.0666666666666664,6.1,52.42857142857143,25.2,2014,11
Patos,2014-11-23,36.7,30.185714285714287,21.6,4.3428571428571425,8.1,48.61904761904762,0.3,2014,11
Patos,2014-11-30,37.1,30.395238095238096,21.8,3.952380952380952,8,47.57142857142857,0,2014,11
Patos,2014-12-07,36.5,30.366666666666667,21.8,4.504761904761905,7.5,49.04761904761905,1,2014,12
Patos,2014-12-14,36.3,29.85238095238095,21.8,3.0952380952380953,5.6,51.666666666666664,24.900000000000002,2014,12
Patos,2014-12-21,36.5,30.13809523809524,21.8,3.8904761904761904,5.8,48.95238095238095,0,2014,12
Patos,2014-12-28,36.9,30.07142857142857,20.8,2.5714285714285716,6.3,51.333333333333336,72.8,2014,12
Patos,2015-01-04,37.3,30.114285714285714,21.8,3.8857142857142857,6.3,51,1.7,2015,1
Patos,2015-01-11,37.9,30.67142857142857,21.6,4.409523809523809,6.6,45.95238095238095,0,2015,1
Patos,2015-01-18,37.9,31.080952380952382,22.1,3.595238095238095,5,46.142857142857146,0,2015,1
Patos,2015-01-25,37.7,31.214285714285715,21.8,3.4714285714285715,5.3,45.904761904761905,0,2015,1
Patos,2015-02-01,37.5,29.285714285714285,21.4,2.8238095238095235,5.8,59.142857142857146,140.6,2015,2
Patos,2015-02-08,36.7,30.71904761904762,21.8,3.814285714285714,6.1,49.666666666666664,0,2015,2
Patos,2015-02-15,35,28.933333333333334,21.4,2.6904761904761902,5.3,57.61904761904762,9.9,2015,2
Patos,2015-02-22,35.7,28.166666666666668,21.4,2.314285714285714,4.6,64.76190476190476,23.6,2015,2
Patos,2015-03-01,37.3,29.65714285714286,21.6,2.204761904761905,4.1,57.95238095238095,53.8,2015,3
Patos,2015-03-08,36.5,29.714285714285715,22.1,3.0952380952380953,5,59.04761904761905,0,2015,3
Patos,2015-03-15,37.3,30.566666666666666,21.8,3.5,5.1,52.666666666666664,0,2015,3
Patos,2015-03-22,34.9,27.89047619047619,21.2,1.838095238095238,3.3,70.9047619047619,78.60000000000001,2015,3
Patos,2015-03-29,33.9,28.571428571428573,21.8,1.7904761904761906,3.3,69.57142857142857,97,2015,3
Patos,2015-04-05,34.5,28.414285714285715,21.8,1.7238095238095237,3.8,68.66666666666667,26,2015,4
Patos,2015-04-12,34.9,29.176190476190477,22.1,1.9428571428571428,4,63.857142857142854,4.5,2015,4
Patos,2015-04-19,34.9,28.376190476190477,22,2.1333333333333333,5,66.0952380952381,5.3,2015,4
Patos,2015-04-26,35.9,29.747619047619047,21.4,3.3095238095238093,5.4,54.904761904761905,0,2015,4
Patos,2015-05-03,36.3,29.742857142857144,22.1,3.5761904761904764,7.9,57.714285714285715,3.4,2015,5
Patos,2015-05-10,36.5,30.223809523809525,22.1,4.3,5.4,49.666666666666664,0,2015,5
Patos,2015-05-17,36.3,30.347619047619048,22.1,4.919047619047619,7.9,51.38095238095238,0.3,2015,5
Patos,2015-05-24,36.3,30.623809523809523,22.3,5,5.4,50.285714285714285,0,2015,5
Patos,2015-05-31,36.5,27.7,21.2,5.260000000000001,5.4,61.86666666666667,2.7,2015,5
Patos,2015-06-07,35.1,26.97142857142857,21.2,5.457142857142857,7.9,61.642857142857146,3.2,2015,6
Patos,2015-06-14,35.1,26.771428571428572,20.6,5.192857142857143,5.4,59.714285714285715,0,2015,6
Patos,2015-06-21,34.3,26.42142857142857,19.8,5.25,5.4,61.714285714285715,0,2015,6
Patos,2015-06-28,34.3,27.75,21.8,5.316666666666667,6.4,60.94444444444444,1.6,2015,6
Patos,2015-07-05,33.9,27.876190476190477,20.6,5.1000000000000005,5.4,58.523809523809526,12.5,2015,7
Patos,2015-07-12,33,27.37142857142857,21.2,5.5,7.9,56.42857142857143,0,2015,7
Patos,2015-07-19,34.1,27.876190476190477,21.4,5.1000000000000005,5.4,56.714285714285715,0,2015,7
Patos,2015-07-26,33.5,27.142857142857142,18.8,5.1000000000000005,5.4,58.523809523809526,3.2,2015,7
Patos,2015-08-02,33.7,28.195238095238096,19.6,5.4,5.4,49.142857142857146,0,2015,8
Patos,2015-08-09,34.3,28.071428571428573,20.2,5.2,5.4,48.666666666666664,0,2015,8
Patos,2015-08-16,36.3,29.114285714285714,20.4,5.2,5.4,47.333333333333336,0,2015,8
Patos,2015-08-23,36.3,29.52857142857143,20,5.300000000000001,5.4,45.095238095238095,0,2015,8
Patos,2015-08-30,38.1,29.985714285714284,21,5.300000000000001,5.4,47,0,2015,8
Patos,2015-09-06,36.1,29.457894736842107,20.8,5.4,5.4,48.10526315789474,0,2015,9
Patos,2015-09-13,36.5,27.62857142857143,20.6,5.25,5.4,56,0,2015,9
Patos,2015-09-20,36.9,27.92142857142857,21.6,5.757142857142857,7.9,53.5,0,2015,9
Patos,2015-09-27,36.3,29.01764705882353,20.2,5.4,5.4,48.8235294117647,0,2015,9
Patos,2015-10-04,37.9,30.576190476190476,20.2,5.4,5.4,46.80952380952381,0,2015,10
Patos,2015-10-11,36.9,29.88095238095238,20,5.380952380952381,5.4,47.476190476190474,0,2015,10
Patos,2015-10-18,39.5,31.214285714285715,20.4,5.5,7.9,44,0,2015,10
Patos,2015-10-25,38.3,30.9,20.6,5.380952380952381,5.4,44.80952380952381,0,2015,10
Patos,2015-11-01,38.7,31.12857142857143,20,4.7,5.4,42.80952380952381,0,2015,11
Patos,2015-11-08,37.3,31.014285714285712,20,5.4,5.4,42.19047619047619,0,2015,11
Patos,2015-11-15,38.5,31.9,20,5.4,5.4,42.04761904761905,0,2015,11
Patos,2015-11-22,38.7,32.07142857142857,20.8,5.4,5.4,42.857142857142854,0,2015,11
Patos,2015-11-29,38.1,31.85238095238095,20.4,5.4,5.4,41.57142857142857,0,2015,11
Patos,2015-12-06,38.3,31.86190476190476,20.4,5.4,5.4,42.095238095238095,0,2015,12
Patos,2015-12-13,37.5,31.071428571428573,20.6,5.4,5.4,47.80952380952381,2,2015,12
Patos,2015-12-20,36.9,29.695238095238096,20.2,5.380952380952381,5.4,52.42857142857143,0.1,2015,12
Patos,2015-12-27,37.3,30.15714285714286,20,5.4,5.4,52.857142857142854,6.9,2015,12
Patos,2016-01-03,37.1,30.599999999999998,20,5.4,5.4,57.38095238095238,40.8,2016,1
Patos,2016-01-10,35.5,29.14761904761905,21.6,5.4,5.4,62.04761904761905,3,2016,1
Patos,2016-01-17,34.5,26.195238095238096,20.2,4.671428571428572,5.4,79.28571428571429,82.9,2016,1
Patos,2016-01-24,33.7,28.057142857142857,21,5,5.4,65.0952380952381,6.4,2016,1
Patos,2016-01-31,34.9,27.70952380952381,21.4,4.580952380952381,5.4,67.61904761904762,53.3,2016,1
Patos,2016-02-07,35.3,28.928571428571427,21,5,5.4,59.04761904761905,0.8,2016,2
Patos,2016-02-14,36.1,29.595238095238095,21.2,5.2,5.4,56.80952380952381,12.7,2016,2
Patos,2016-02-21,35.9,29.333333333333332,20.8,5,5.4,60,25.5,2016,2
Patos,2016-02-28,36.9,29.50952380952381,21.4,5.019047619047619,7.9,59.42857142857143,16.7,2016,2
Patos,2016-03-06,37.9,31.461904761904762,22.1,5.4,5.4,49.476190476190474,1.4,2016,3
Patos,2016-03-13,38.3,30.409523809523808,22.3,5.300000000000001,5.4,57.57142857142857,18.9,2016,3
Patos,2016-03-20,36.7,30.004761904761903,21.2,4.8,5.4,63.666666666666664,41.5,2016,3
Patos,2016-03-27,37.3,29.70952380952381,21.4,4.6000000000000005,5.4,62.23809523809524,136.2,2016,3
Patos,2016-04-03,35.1,29.37142857142857,22.3,4.980952380952381,5.4,66.28571428571429,18.9,2016,4
Patos,2016-04-10,35.5,28.18095238095238,22.1,5.042857142857144,5.4,70,25.099999999999998,2016,4
Patos,2016-04-17,35.5,28.423809523809524,21.2,5.4,5.4,65.61904761904762,1.5,2016,4
Patos,2016-04-24,36.3,30.10952380952381,21.8,5.4,5.4,58.57142857142857,0,2016,4
Patos,2016-05-01,36.3,29.85238095238095,21.4,5.4,5.4,57.476190476190474,0,2016,5
Patos,2016-05-08,36.5,29.376190476190477,21.4,5.4,5.4,63.23809523809524,12.299999999999999,2016,5
Patos,2016-05-15,36.9,30.090476190476192,22.3,5.4,5.4,55.42857142857143,0,2016,5
Patos,2016-05-22,36.5,29.31904761904762,21.4,5.4,5.4,62,9.8,2016,5
Patos,2016-05-29,35.9,28.729411764705883,21.8,5.4,5.4,64.88235294117646,0,2016,5
Patos,2016-06-05,34.1,27.67142857142857,22.5,5.4,5.4,67,0,2016,6
Patos,2016-06-12,33.9,27.4,20.8,5.4,5.4,57,0,2016,6
Patos,2016-06-19,34.1,26.978571428571428,21.4,5.4,5.4,62.857142857142854,1.2,2016,6
Patos,2016-06-26,32.8,27.275,21,5.4,5.4,55.25,0,2016,6
Patos,2016-07-03,36.5,29.214285714285715,20,5.4,5.4,51.285714285714285,0,2016,7
Patos,2016-07-10,34.7,29.238095238095237,21.2,5.4,5.4,47.666666666666664,0,2016,7
Patos,2016-07-17,36.1,29.31904761904762,20.2,5.4,5.4,45.333333333333336,0,2016,7
Patos,2016-07-24,34.7,28.776190476190475,20,5.4,5.4,45.61904761904762,0,2016,7
Patos,2016-07-31,34.1,28.761904761904763,20.4,5.390476190476191,5.6,44.714285714285715,0,2016,7
Patos,2016-08-07,36.7,29.614285714285714,20.6,5.4,5.4,45.285714285714285,0,2016,8
Patos,2016-08-14,35.3,29.766666666666666,20.8,5.4,5.4,46.523809523809526,0,2016,8
Patos,2016-08-21,36.7,29.695238095238096,20.8,5.4,5.4,47.38095238095238,0,2016,8
Patos,2016-08-28,35.7,28.795238095238094,21.2,5.4,5.4,52.523809523809526,0,2016,8
Patos,2016-09-04,36.3,29.84285714285714,21.4,5.4,5.4,45.857142857142854,0,2016,9
Patos,2016-09-11,35.5,27.942857142857143,21.6,5.4,5.4,54.92857142857143,0,2016,9
Patos,2016-09-18,37.3,28.65714285714286,21.8,5.4,5.4,51.57142857142857,0,2016,9
Patos,2016-09-25,37.1,29.5,22.3,5.4,5.4,49.13333333333333,0,2016,9
Patos,2016-10-02,37.1,31.076190476190476,22.7,5.380952380952381,5.4,44.38095238095238,0,2016,10
Patos,2016-10-09,37,30.64761904761905,22.4,5.4,5.4,43,0,2016,10
Patos,2016-10-16,37.9,31.066666666666666,22.4,5.4,5.4,45.61904761904762,0,2016,10
Patos,2016-10-23,37.9,31.066666666666666,22.5,5.4,5.4,42.523809523809526,0,2016,10
Patos,2016-10-30,37.5,30.833333333333332,22.5,5.4,5.4,44.523809523809526,0,2016,10
Patos,2016-11-06,37.1,30.88095238095238,23.3,5.380952380952381,5.4,45.857142857142854,0,2016,11
Patos,2016-11-13,38.9,31.547619047619047,23.3,5.4,5.4,43.476190476190474,0,2016,11
Patos,2016-11-20,38.3,31.752380952380953,21.4,5.380952380952381,5.4,42.333333333333336,0,2016,11
Patos,2016-11-27,38.1,32.08095238095238,22.6,5.4,5.4,41,0,2016,11
Patos,2016-12-04,37.5,32.128571428571426,22.5,5.4,5.4,44.04761904761905,0,2016,12
Patos,2016-12-11,37.9,31.404761904761905,22.5,5.4,5.4,44.57142857142857,0,2016,12
Patos,2016-12-18,36.3,30.195238095238096,23.3,5.4,5.4,49.95238095238095,0.7,2016,12
Patos,2016-12-25,37.3,30.80952380952381,23.3,5.4,5.4,48.95238095238095,0,2016,12
Patos,2017-01-01,37.5,31.61904761904762,22.1,5.4,5.4,43.76190476190476,0,2017,1
Patos,2017-01-08,37.3,30.82857142857143,21.7,5.4,5.4,48.095238095238095,40.5,2017,1
Patos,2017-01-15,38.1,31.37142857142857,22.5,5.4,5.4,48.38095238095238,0.3,2017,1
Patos,2017-01-22,38.3,31.523809523809526,22.7,5.4,5.4,47.714285714285715,5.6,2017,1
Patos,2017-01-29,37.3,30.87142857142857,22.8,5.4,5.4,51,31,2017,1
Patos,2017-02-05,37.7,31.285714285714285,22.4,5.4,5.4,51.857142857142854,63.5,2017,2
Patos,2017-02-12,37.7,29.366666666666667,21,5.4,5.4,60.333333333333336,14.6,2017,2
Patos,2017-02-19,36.1,29.104761904761904,21.4,5.4,5.4,60.904761904761905,13.8,2017,2
Patos,2017-02-26,36.1,29.419047619047618,22.2,5.4,5.4,61.19047619047619,15.3,2017,2
Patos,2017-03-05,36.3,29.70952380952381,23.1,5.4,5.4,60.523809523809526,4.1,2017,3
Patos,2017-03-12,35.3,28.271428571428572,21.7,5.4,5.4,68.33333333333333,106.1,2017,3
Patos,2017-03-19,35.8,29.5,21.3,5.142857142857143,5.4,63.19047619047619,20.799999999999997,2017,3
Patos,2017-03-26,35.1,29.16190476190476,22.3,5.4,5.4,67.23809523809524,14.1,2017,3
Patos,2017-04-02,36,29.52857142857143,22.3,5.4,5.4,61.38095238095238,8.5,2017,4
Patos,2017-04-09,36.3,28.49047619047619,22.3,5.4,5.4,68.28571428571429,53.1,2017,4
Patos,2017-04-16,34.5,29.238095238095237,22,5.4,5.4,61.142857142857146,7.9,2017,4
Patos,2017-04-23,35.9,29.376190476190477,21.6,5.4,5.4,60.857142857142854,64.3,2017,4
Patos,2017-04-30,35.3,28.461904761904762,21.4,5.4,5.4,64.04761904761905,17.3,2017,4
Patos,2017-05-07,34.7,28.666666666666668,22.1,5.4,5.4,61.476190476190474,5,2017,5
Patos,2017-05-14,36.8,30.242857142857144,22.4,5.4,5.4,52.23809523809524,0,2017,5
Patos,2017-05-21,36,29.333333333333332,22.1,5.4,5.4,53.76190476190476,0.7,2017,5
Patos,2017-05-28,34.8,27.349999999999998,22.9,5.4,5.4,67.72222222222223,28.2,2017,5
